model,model_size,variable,horizon_quarters,optimization_horizon,rmse,n
mango_mdd,medium,WAGE,3,,14.145486256816822,80
mango_mdd,medium,WAGE,4,,14.272860656884296,80
mango_mdd,medium,WAGE,5,,14.447311355882592,80
mango_mdd,medium,WAGE,6,,14.596778522071334,80
mango_mdd,medium,WAGE,7,,14.766710626256248,80
mango_mdd,medium,WAGE,8,,14.902938417394902,80
mango_rmse,medium,CONS,1,h1q,20.073806571841494,80
mango_rmse,medium,CONS,1,h2q,20.052747155816846,80
mango_rmse,medium,CONS,1,h4q,20.108057618111836,80
mango_rmse,medium,CONS,1,h8q,20.172044874470323,80
mango_rmse,medium,CONS,2,h1q,19.77042853484205,80
mango_rmse,medium,CONS,2,h2q,19.73821558327912,80
mango_rmse,medium,CONS,2,h4q,19.805119664889627,80
mango_rmse,medium,CONS,2,h8q,19.914110472507733,80
mango_rmse,medium,CONS,3,h1q,19.52639347952698,80
mango_rmse,medium,CONS,3,h2q,19.495367030777366,80
mango_rmse,medium,CONS,3,h4q,19.539600455221834,80
mango_rmse,medium,CONS,3,h8q,19.68204486330948,80
mango_rmse,medium,CONS,4,h1q,19.229020603308737,80
mango_rmse,medium,CONS,4,h2q,19.20358438621367,80
mango_rmse,medium,CONS,4,h4q,19.20684041393667,80
mango_rmse,medium,CONS,4,h8q,19.362760278198838,80
mango_rmse,medium,CONS,5,h1q,18.93858870598669,80
mango_rmse,medium,CONS,5,h2q,18.923663509362076,80
mango_rmse,medium,CONS,5,h4q,18.87210595407054,80
mango_rmse,medium,CONS,5,h8q,19.0461387077566,80
mango_rmse,medium,CONS,6,h1q,18.665253832880833,80
mango_rmse,medium,CONS,6,h2q,18.665700749921253,80
mango_rmse,medium,CONS,6,h4q,18.561260213210364,80
mango_rmse,medium,CONS,6,h8q,18.751465585100128,80
mango_rmse,medium,CONS,7,h1q,18.408498814845906,80
mango_rmse,medium,CONS,7,h2q,18.420150101396402,80
mango_rmse,medium,CONS,7,h4q,18.260571823286227,80
mango_rmse,medium,CONS,7,h8q,18.466016236685174,80
mango_rmse,medium,CONS,8,h1q,18.151945208452958,80
mango_rmse,medium,CONS,8,h2q,18.175331609729735,80
mango_rmse,medium,CONS,8,h4q,17.963817964569902,80
mango_rmse,medium,CONS,8,h8q,18.18315296694415,80
mango_rmse,medium,DEFL,1,h1q,20.264653648203865,80
mango_rmse,medium,DEFL,1,h2q,20.153129363608446,80
mango_rmse,medium,DEFL,1,h4q,20.27005837403147,80
mango_rmse,medium,DEFL,1,h8q,20.273774810183706,80
mango_rmse,medium,DEFL,2,h1q,20.255615501717806,80
mango_rmse,medium,DEFL,2,h2q,20.040500273384023,80
mango_rmse,medium,DEFL,2,h4q,20.262949067351354,80
mango_rmse,medium,DEFL,2,h8q,20.26762424316047,80
mango_rmse,medium,DEFL,3,h1q,20.25899928671766,80
mango_rmse,medium,DEFL,3,h2q,19.95022810898004,80
mango_rmse,medium,DEFL,3,h4q,20.26532991454838,80
mango_rmse,medium,DEFL,3,h8q,20.26035969330967,80
mango_rmse,medium,DEFL,4,h1q,20.274906970297934,80
mango_rmse,medium,DEFL,4,h2q,19.880577593320613,80
mango_rmse,medium,DEFL,4,h4q,20.280429516030296,80
mango_rmse,medium,DEFL,4,h8q,20.25987546677622,80
mango_rmse,medium,DEFL,5,h1q,20.30258223536796,80
mango_rmse,medium,DEFL,5,h2q,19.83466374634259,80
mango_rmse,medium,DEFL,5,h4q,20.309779355184194,80
mango_rmse,medium,DEFL,5,h8q,20.27129622368133,80
mango_rmse,medium,DEFL,6,h1q,20.34729747367255,80
mango_rmse,medium,DEFL,6,h2q,19.811711515042052,80
mango_rmse,medium,DEFL,6,h4q,20.354842905488876,80
mango_rmse,medium,DEFL,6,h8q,20.302577958612947,80
mango_rmse,medium,DEFL,7,h1q,20.406729880675208,80
mango_rmse,medium,DEFL,7,h2q,19.814042459936527,80
mango_rmse,medium,DEFL,7,h4q,20.416815125968913,80
mango_rmse,medium,DEFL,7,h8q,20.348724181814692,80
mango_rmse,medium,DEFL,8,h1q,20.47961206996815,80
mango_rmse,medium,DEFL,8,h2q,19.83331916409759,80
mango_rmse,medium,DEFL,8,h4q,20.495185080639054,80
mango_rmse,medium,DEFL,8,h8q,20.412335268883133,80
mango_rmse,medium,FFR,1,h1q,0.41713906162655906,80
mango_rmse,medium,FFR,1,h2q,0.4102060417835223,80
mango_rmse,medium,FFR,1,h4q,0.3713595859385882,80
mango_rmse,medium,FFR,1,h8q,0.432649863456253,80
mango_rmse,medium,FFR,2,h1q,0.7894998986724596,80
mango_rmse,medium,FFR,2,h2q,0.8042374247520852,80
mango_rmse,medium,FFR,2,h4q,0.6969464688098108,80
mango_rmse,medium,FFR,2,h8q,0.8309912758941932,80
mango_rmse,medium,FFR,3,h1q,1.15973826329439,80
mango_rmse,medium,FFR,3,h2q,1.1790356114098157,80
mango_rmse,medium,FFR,3,h4q,1.0228846618047767,80
mango_rmse,medium,FFR,3,h8q,1.1907031293654324,80
mango_rmse,medium,FFR,4,h1q,1.4971089614387199,80
mango_rmse,medium,FFR,4,h2q,1.526017279366588,80
mango_rmse,medium,FFR,4,h4q,1.320328525428886,80
mango_rmse,medium,FFR,4,h8q,1.5017384243830294,80
mango_rmse,medium,FFR,5,h1q,1.7915576629579302,80
mango_rmse,medium,FFR,5,h2q,1.8459927897895017,80
mango_rmse,medium,FFR,5,h4q,1.5906716655610365,80
mango_rmse,medium,FFR,5,h8q,1.7837218260063887,80
mango_rmse,medium,FFR,6,h1q,2.059836063778543,80
mango_rmse,medium,FFR,6,h2q,2.122875951674695,80
mango_rmse,medium,FFR,6,h4q,1.8380270924918054,80
mango_rmse,medium,FFR,6,h8q,2.04142569834796,80
mango_rmse,medium,FFR,7,h1q,2.2883073200027795,80
mango_rmse,medium,FFR,7,h2q,2.3586717478068646,80
mango_rmse,medium,FFR,7,h4q,2.065840336128472,80
mango_rmse,medium,FFR,7,h8q,2.261277170575214,80
mango_rmse,medium,FFR,8,h1q,2.4796753639604585,80
mango_rmse,medium,FFR,8,h2q,2.55665821251572,80
mango_rmse,medium,FFR,8,h4q,2.260109236945008,80
mango_rmse,medium,FFR,8,h8q,2.442077643578121,80
mango_rmse,medium,GDP,1,h1q,22.836440978082422,80
mango_rmse,medium,GDP,1,h2q,22.81188593407077,80
mango_rmse,medium,GDP,1,h4q,22.885839151720212,80
mango_rmse,medium,GDP,1,h8q,22.98680335843531,80
mango_rmse,medium,GDP,2,h1q,22.45814074220203,80
mango_rmse,medium,GDP,2,h2q,22.404963435600013,80
mango_rmse,medium,GDP,2,h4q,22.51463519889072,80
mango_rmse,medium,GDP,2,h8q,22.698706486792382,80
mango_rmse,medium,GDP,3,h1q,22.097873617745375,80
mango_rmse,medium,GDP,3,h2q,22.034133293361293,80
mango_rmse,medium,GDP,3,h4q,22.13715986558701,80
mango_rmse,medium,GDP,3,h8q,22.38228049987716,80
mango_rmse,medium,GDP,4,h1q,21.726807116440348,80
mango_rmse,medium,GDP,4,h2q,21.65642883047988,80
mango_rmse,medium,GDP,4,h4q,21.72553003093304,80
mango_rmse,medium,GDP,4,h8q,22.023300964759706,80
mango_rmse,medium,GDP,5,h1q,21.36784121324818,80
mango_rmse,medium,GDP,5,h2q,21.303416054080333,80
mango_rmse,medium,GDP,5,h4q,21.323378672824294,80
mango_rmse,medium,GDP,5,h8q,21.674309699369886,80
mango_rmse,medium,GDP,6,h1q,21.041270512180333,80
mango_rmse,medium,GDP,6,h2q,20.981157277897506,80
mango_rmse,medium,GDP,6,h4q,20.961124864055716,80
mango_rmse,medium,GDP,6,h8q,21.350597391177203,80
mango_rmse,medium,GDP,7,h1q,20.72230566491844,80
mango_rmse,medium,GDP,7,h2q,20.666900586275762,80
mango_rmse,medium,GDP,7,h4q,20.59334042914733,80
mango_rmse,medium,GDP,7,h8q,21.02585573025437,80
mango_rmse,medium,GDP,8,h1q,20.418935213858873,80
mango_rmse,medium,GDP,8,h2q,20.368159952298026,80
mango_rmse,medium,GDP,8,h4q,20.2463960323708,80
mango_rmse,medium,GDP,8,h8q,20.713372784544827,80
mango_rmse,medium,HOURS,1,h1q,11.753723084749888,80
mango_rmse,medium,HOURS,1,h2q,11.79881140503873,80
mango_rmse,medium,HOURS,1,h4q,11.582221219436008,80
mango_rmse,medium,HOURS,1,h8q,11.476860370891211,80
mango_rmse,medium,HOURS,2,h1q,12.2959466695807,80
mango_rmse,medium,HOURS,2,h2q,12.39011107469463,80
mango_rmse,medium,HOURS,2,h4q,12.001499356755154,80
mango_rmse,medium,HOURS,2,h8q,11.80102168692528,80
mango_rmse,medium,HOURS,3,h1q,13.013865371754473,80
mango_rmse,medium,HOURS,3,h2q,13.138561346185499,80
mango_rmse,medium,HOURS,3,h4q,12.642158281868245,80
mango_rmse,medium,HOURS,3,h8q,12.373994773942753,80
mango_rmse,medium,HOURS,4,h1q,13.62480049231402,80
mango_rmse,medium,HOURS,4,h2q,13.767051882445653,80
mango_rmse,medium,HOURS,4,h4q,13.209531069898173,80
mango_rmse,medium,HOURS,4,h8q,12.861637587031746,80
mango_rmse,medium,HOURS,5,h1q,14.208942465390775,80
mango_rmse,medium,HOURS,5,h2q,14.351568005152645,80
mango_rmse,medium,HOURS,5,h4q,13.768430129522931,80
mango_rmse,medium,HOURS,5,h8q,13.357024064927428,80
mango_rmse,medium,HOURS,6,h1q,14.772394806108487,80
mango_rmse,medium,HOURS,6,h2q,14.912849551334086,80
mango_rmse,medium,HOURS,6,h4q,14.313639443697138,80
mango_rmse,medium,HOURS,6,h8q,13.854816141198544,80
mango_rmse,medium,HOURS,7,h1q,15.285842951963204,80
mango_rmse,medium,HOURS,7,h2q,15.426663629199082,80
mango_rmse,medium,HOURS,7,h4q,14.823852311947117,80
mango_rmse,medium,HOURS,7,h8q,14.30939374124736,80
mango_rmse,medium,HOURS,8,h1q,15.745445574272377,80
mango_rmse,medium,HOURS,8,h2q,15.895148246892704,80
mango_rmse,medium,HOURS,8,h4q,15.279633436702342,80
mango_rmse,medium,HOURS,8,h8q,14.69532046587889,80
mango_rmse,medium,INV,1,h1q,24.761357729714273,80
mango_rmse,medium,INV,1,h2q,24.71031162715974,80
mango_rmse,medium,INV,1,h4q,25.15488091815514,80
mango_rmse,medium,INV,1,h8q,25.708077268237435,80
mango_rmse,medium,INV,2,h1q,23.723878343382495,80
mango_rmse,medium,INV,2,h2q,23.583704518756946,80
mango_rmse,medium,INV,2,h4q,24.325581841053253,80
mango_rmse,medium,INV,2,h8q,25.443592539803856,80
mango_rmse,medium,INV,3,h1q,22.86894854025592,80
mango_rmse,medium,INV,3,h2q,22.735639287457975,80
mango_rmse,medium,INV,3,h4q,23.586962114229763,80
mango_rmse,medium,INV,3,h8q,25.2918347329741,80
mango_rmse,medium,INV,4,h1q,22.042668028317546,80
mango_rmse,medium,INV,4,h2q,21.917094167880947,80
mango_rmse,medium,INV,4,h4q,22.815898037935252,80
mango_rmse,medium,INV,4,h8q,25.05448317081001,80
mango_rmse,medium,INV,5,h1q,21.338851253579083,80
mango_rmse,medium,INV,5,h2q,21.226945419257408,80
mango_rmse,medium,INV,5,h4q,22.125839557899084,80
mango_rmse,medium,INV,5,h8q,24.833876210606892,80
mango_rmse,medium,INV,6,h1q,20.707198185219198,80
mango_rmse,medium,INV,6,h2q,20.600244827061534,80
mango_rmse,medium,INV,6,h4q,21.53532724549476,80
mango_rmse,medium,INV,6,h8q,24.564446003097,80
mango_rmse,medium,INV,7,h1q,20.097890227857683,80
mango_rmse,medium,INV,7,h2q,20.01232390120948,80
mango_rmse,medium,INV,7,h4q,20.926435140275956,80
mango_rmse,medium,INV,7,h8q,24.24562636468859,80
mango_rmse,medium,INV,8,h1q,19.59356079990646,80
mango_rmse,medium,INV,8,h2q,19.55610457195957,80
mango_rmse,medium,INV,8,h4q,20.40479289827397,80
mango_rmse,medium,INV,8,h8q,23.906435680319216,80
mango_rmse,medium,WAGE,1,h1q,13.903397566778736,80
mango_rmse,medium,WAGE,1,h2q,13.915550858506178,80
mango_rmse,medium,WAGE,1,h4q,13.986502122105861,80
mango_rmse,medium,WAGE,1,h8q,13.977478367106912,80
mango_rmse,medium,WAGE,2,h1q,14.01587588576462,80
mango_rmse,medium,WAGE,2,h2q,14.035182459291539,80
mango_rmse,medium,WAGE,2,h4q,14.189557977191225,80
mango_rmse,medium,WAGE,2,h8q,14.176780714110295,80
mango_rmse,medium,WAGE,3,h1q,14.159486738267882,80
mango_rmse,medium,WAGE,3,h2q,14.180999299724476,80
mango_rmse,medium,WAGE,3,h4q,14.428208370031493,80
mango_rmse,medium,WAGE,3,h8q,14.412021697146855,80
mango_rmse,medium,WAGE,4,h1q,14.283723458671645,80
mango_rmse,medium,WAGE,4,h2q,14.31459889863067,80
mango_rmse,medium,WAGE,4,h4q,14.648372986727242,80
mango_rmse,medium,WAGE,4,h8q,14.635413035736946,80
mango_rmse,medium,WAGE,5,h1q,14.453554927755532,80
mango_rmse,medium,WAGE,5,h2q,14.487269813748503,80
mango_rmse,medium,WAGE,5,h4q,14.91642162714105,80
mango_rmse,medium,WAGE,5,h8q,14.906732332343857,80
mango_rmse,medium,WAGE,6,h1q,14.594141511065905,80
mango_rmse,medium,WAGE,6,h2q,14.631850230251631,80
mango_rmse,medium,WAGE,6,h4q,15.152147981739018,80
mango_rmse,medium,WAGE,6,h8q,15.149566098567952,80
mango_rmse,medium,WAGE,7,h1q,14.767510109282492,80
mango_rmse,medium,WAGE,7,h2q,14.802796702376384,80
mango_rmse,medium,WAGE,7,h4q,15.418213338484744,80
mango_rmse,medium,WAGE,7,h8q,15.41769602992436,80
mango_rmse,medium,WAGE,8,h1q,14.915212123940144,80
mango_rmse,medium,WAGE,8,h2q,14.948296349002067,80
mango_rmse,medium,WAGE,8,h4q,15.64752965061514,80
mango_rmse,medium,WAGE,8,h8q,15.657400799682373,80
mango_rmse_random,medium,CONS,1,h1q,20.134946227590657,80
mango_rmse_random,medium,CONS,1,h2q,20.0980292499665,80
mango_rmse_random,medium,CONS,1,h4q,20.158856612725994,80
mango_rmse_random,medium,CONS,1,h8q,20.161423848985297,80
mango_rmse_random,medium,CONS,2,h1q,19.8210496061485,80
mango_rmse_random,medium,CONS,2,h2q,19.790006569769876,80
mango_rmse_random,medium,CONS,2,h4q,19.8893698169974,80
mango_rmse_random,medium,CONS,2,h8q,19.918907778531416,80
mango_rmse_random,medium,CONS,3,h1q,19.519686828271375,80
mango_rmse_random,medium,CONS,3,h2q,19.520629892636574,80
mango_rmse_random,medium,CONS,3,h4q,19.636432921616933,80
mango_rmse_random,medium,CONS,3,h8q,19.71591420945683,80
mango_rmse_random,medium,CONS,4,h1q,19.150105642436863,80
mango_rmse_random,medium,CONS,4,h2q,19.18010494578185,80
mango_rmse_random,medium,CONS,4,h4q,19.332774670810153,80
mango_rmse_random,medium,CONS,4,h8q,19.454635360653892,80
mango_rmse_random,medium,CONS,5,h1q,18.801539883455042,80
mango_rmse_random,medium,CONS,5,h2q,18.839071354069485,80
mango_rmse_random,medium,CONS,5,h4q,19.049291181289647,80
mango_rmse_random,medium,CONS,5,h8q,19.2176976962316,80
mango_rmse_random,medium,CONS,6,h1q,18.500640843463735,80
mango_rmse_random,medium,CONS,6,h2q,18.52846772187533,80
mango_rmse_random,medium,CONS,6,h4q,18.81676762082603,80
mango_rmse_random,medium,CONS,6,h8q,19.02836972762559,80
mango_rmse_random,medium,CONS,7,h1q,18.23082725226417,80
mango_rmse_random,medium,CONS,7,h2q,18.235768825419637,80
mango_rmse_random,medium,CONS,7,h4q,18.618377356361712,80
mango_rmse_random,medium,CONS,7,h8q,18.866321381983706,80
mango_rmse_random,medium,CONS,8,h1q,17.98094655902685,80
mango_rmse_random,medium,CONS,8,h2q,17.951229252036708,80
mango_rmse_random,medium,CONS,8,h4q,18.434785439914904,80
mango_rmse_random,medium,CONS,8,h8q,18.714197281035933,80
mango_rmse_random,medium,DEFL,1,h1q,20.310666877772867,80
mango_rmse_random,medium,DEFL,1,h2q,20.31078274995505,80
mango_rmse_random,medium,DEFL,1,h4q,20.310398205485317,80
mango_rmse_random,medium,DEFL,1,h8q,20.31753630409314,80
mango_rmse_random,medium,DEFL,2,h1q,20.35420412608991,80
mango_rmse_random,medium,DEFL,2,h2q,20.35033124788126,80
mango_rmse_random,medium,DEFL,2,h4q,20.357512065010308,80
mango_rmse_random,medium,DEFL,2,h8q,20.379821341624645,80
mango_rmse_random,medium,DEFL,3,h1q,20.406956524002847,80
mango_rmse_random,medium,DEFL,3,h2q,20.396403124088444,80
mango_rmse_random,medium,DEFL,3,h4q,20.420781772001042,80
mango_rmse_random,medium,DEFL,3,h8q,20.46408774546103,80
mango_rmse_random,medium,DEFL,4,h1q,20.474216311679143,80
mango_rmse_random,medium,DEFL,4,h2q,20.455898757294083,80
mango_rmse_random,medium,DEFL,4,h4q,20.509118155325723,80
mango_rmse_random,medium,DEFL,4,h8q,20.576792116794923,80
mango_rmse_random,medium,DEFL,5,h1q,20.56776060683344,80
mango_rmse_random,medium,DEFL,5,h2q,20.53147881866715,80
mango_rmse_random,medium,DEFL,5,h4q,20.63184374162908,80
mango_rmse_random,medium,DEFL,5,h8q,20.728087196113094,80
mango_rmse_random,medium,DEFL,6,h1q,20.69203302038004,80
mango_rmse_random,medium,DEFL,6,h2q,20.633481033020626,80
mango_rmse_random,medium,DEFL,6,h4q,20.79052897266561,80
mango_rmse_random,medium,DEFL,6,h8q,20.921206008768706,80
mango_rmse_random,medium,DEFL,7,h1q,20.84468562488744,80
mango_rmse_random,medium,DEFL,7,h2q,20.758607808607493,80
mango_rmse_random,medium,DEFL,7,h4q,20.982513945074867,80
mango_rmse_random,medium,DEFL,7,h8q,21.147962894475455,80
mango_rmse_random,medium,DEFL,8,h1q,21.023386099269594,80
mango_rmse_random,medium,DEFL,8,h2q,20.90814343283011,80
mango_rmse_random,medium,DEFL,8,h4q,21.20515189928175,80
mango_rmse_random,medium,DEFL,8,h8q,21.407515832261858,80
mango_rmse_random,medium,FFR,1,h1q,0.4347124369274634,80
mango_rmse_random,medium,FFR,1,h2q,0.3749686528781238,80
mango_rmse_random,medium,FFR,1,h4q,0.42994806823923865,80
mango_rmse_random,medium,FFR,1,h8q,0.42000252464373916,80
mango_rmse_random,medium,FFR,2,h1q,0.7906284728262778,80
mango_rmse_random,medium,FFR,2,h2q,0.7312685936706185,80
mango_rmse_random,medium,FFR,2,h4q,0.8065119982714926,80
mango_rmse_random,medium,FFR,2,h8q,0.812431503569468,80
mango_rmse_random,medium,FFR,3,h1q,1.0953504778417895,80
mango_rmse_random,medium,FFR,3,h2q,1.0884257924928948,80
mango_rmse_random,medium,FFR,3,h4q,1.0616385820759753,80
mango_rmse_random,medium,FFR,3,h8q,1.1384946616210971,80
mango_rmse_random,medium,FFR,4,h1q,1.36749904452618,80
mango_rmse_random,medium,FFR,4,h2q,1.4238272993664154,80
mango_rmse_random,medium,FFR,4,h4q,1.3136885911608298,80
mango_rmse_random,medium,FFR,4,h8q,1.4469247698548091,80
mango_rmse_random,medium,FFR,5,h1q,1.6255376434748936,80
mango_rmse_random,medium,FFR,5,h2q,1.7376629505143728,80
mango_rmse_random,medium,FFR,5,h4q,1.5689391921527884,80
mango_rmse_random,medium,FFR,5,h8q,1.7519427009295956,80
mango_rmse_random,medium,FFR,6,h1q,1.8784392429503434,80
mango_rmse_random,medium,FFR,6,h2q,2.025327628036769,80
mango_rmse_random,medium,FFR,6,h4q,1.8127232069926162,80
mango_rmse_random,medium,FFR,6,h8q,2.0406629083018015,80
mango_rmse_random,medium,FFR,7,h1q,2.0872083471534486,80
mango_rmse_random,medium,FFR,7,h2q,2.276468435927821,80
mango_rmse_random,medium,FFR,7,h4q,2.0226421249959903,80
mango_rmse_random,medium,FFR,7,h8q,2.2958429213414813,80
mango_rmse_random,medium,FFR,8,h1q,2.274672749991018,80
mango_rmse_random,medium,FFR,8,h2q,2.490901547575597,80
mango_rmse_random,medium,FFR,8,h4q,2.207662603081546,80
mango_rmse_random,medium,FFR,8,h8q,2.5276950891917327,80
mango_rmse_random,medium,GDP,1,h1q,22.923585650541774,80
mango_rmse_random,medium,GDP,1,h2q,22.938133931821802,80
mango_rmse_random,medium,GDP,1,h4q,22.948620011979457,80
mango_rmse_random,medium,GDP,1,h8q,22.970241160049525,80
mango_rmse_random,medium,GDP,2,h1q,22.526125201635427,80
mango_rmse_random,medium,GDP,2,h2q,22.591378971513702,80
mango_rmse_random,medium,GDP,2,h4q,22.59743377199185,80
mango_rmse_random,medium,GDP,2,h8q,22.639126550290975,80
mango_rmse_random,medium,GDP,3,h1q,22.08822885662963,80
mango_rmse_random,medium,GDP,3,h2q,22.22642503894937,80
mango_rmse_random,medium,GDP,3,h4q,22.19506004164809,80
mango_rmse_random,medium,GDP,3,h8q,22.289018351006014,80
mango_rmse_random,medium,GDP,4,h1q,21.623505685589844,80
mango_rmse_random,medium,GDP,4,h2q,21.83402403385006,80
mango_rmse_random,medium,GDP,4,h4q,21.79707768772151,80
mango_rmse_random,medium,GDP,4,h8q,21.930532254706886,80
mango_rmse_random,medium,GDP,5,h1q,21.19692300640635,80
mango_rmse_random,medium,GDP,5,h2q,21.44775576257114,80
mango_rmse_random,medium,GDP,5,h4q,21.437334910351225,80
mango_rmse_random,medium,GDP,5,h8q,21.607619053360267,80
mango_rmse_random,medium,GDP,6,h1q,20.833429635144288,80
mango_rmse_random,medium,GDP,6,h2q,21.108033304914382,80
mango_rmse_random,medium,GDP,6,h4q,21.141293224742686,80
mango_rmse_random,medium,GDP,6,h8q,21.351598542616795,80
mango_rmse_random,medium,GDP,7,h1q,20.50689836848656,80
mango_rmse_random,medium,GDP,7,h2q,20.780860777678654,80
mango_rmse_random,medium,GDP,7,h4q,20.876796835516892,80
mango_rmse_random,medium,GDP,7,h8q,21.120069457193114,80
mango_rmse_random,medium,GDP,8,h1q,20.2241737800149,80
mango_rmse_random,medium,GDP,8,h2q,20.48538651103014,80
mango_rmse_random,medium,GDP,8,h4q,20.657557378329155,80
mango_rmse_random,medium,GDP,8,h8q,20.921360233418305,80
mango_rmse_random,medium,HOURS,1,h1q,11.617571043294067,80
mango_rmse_random,medium,HOURS,1,h2q,11.554015233684408,80
mango_rmse_random,medium,HOURS,1,h4q,11.590857360904904,80
mango_rmse_random,medium,HOURS,1,h8q,11.540697480301784,80
mango_rmse_random,medium,HOURS,2,h1q,12.132405657736015,80
mango_rmse_random,medium,HOURS,2,h2q,11.96367745777407,80
mango_rmse_random,medium,HOURS,2,h4q,12.05290973181614,80
mango_rmse_random,medium,HOURS,2,h8q,11.945804694898987,80
mango_rmse_random,medium,HOURS,3,h1q,12.903960413595437,80
mango_rmse_random,medium,HOURS,3,h2q,12.607475584449704,80
mango_rmse_random,medium,HOURS,3,h4q,12.766025666149277,80
mango_rmse_random,medium,HOURS,3,h8q,12.584100070254753,80
mango_rmse_random,medium,HOURS,4,h1q,13.599938812252145,80
mango_rmse_random,medium,HOURS,4,h2q,13.173810157191006,80
mango_rmse_random,medium,HOURS,4,h4q,13.39065420589685,80
mango_rmse_random,medium,HOURS,4,h8q,13.127306677446974,80
mango_rmse_random,medium,HOURS,5,h1q,14.270183748253594,80
mango_rmse_random,medium,HOURS,5,h2q,13.723697936146987,80
mango_rmse_random,medium,HOURS,5,h4q,13.977124222498476,80
mango_rmse_random,medium,HOURS,5,h8q,13.645628061604,80
mango_rmse_random,medium,HOURS,6,h1q,14.925056064303098,80
mango_rmse_random,medium,HOURS,6,h2q,14.27318036068205,80
mango_rmse_random,medium,HOURS,6,h4q,14.561779371416186,80
mango_rmse_random,medium,HOURS,6,h8q,14.164328087664309,80
mango_rmse_random,medium,HOURS,7,h1q,15.509780365482928,80
mango_rmse_random,medium,HOURS,7,h2q,14.768910331600358,80
mango_rmse_random,medium,HOURS,7,h4q,15.082752058771286,80
mango_rmse_random,medium,HOURS,7,h8q,14.620274132807422,80
mango_rmse_random,medium,HOURS,8,h1q,16.013131139250863,80
mango_rmse_random,medium,HOURS,8,h2q,15.201180670134681,80
mango_rmse_random,medium,HOURS,8,h4q,15.523892951005513,80
mango_rmse_random,medium,HOURS,8,h8q,14.990740078378876,80
mango_rmse_random,medium,INV,1,h1q,25.070044045929773,80
mango_rmse_random,medium,INV,1,h2q,25.295923497225527,80
mango_rmse_random,medium,INV,1,h4q,25.238784257939116,80
mango_rmse_random,medium,INV,1,h8q,25.33219523124899,80
mango_rmse_random,medium,INV,2,h1q,23.90856859100216,80
mango_rmse_random,medium,INV,2,h2q,24.313662045194704,80
mango_rmse_random,medium,INV,2,h4q,24.315399676785574,80
mango_rmse_random,medium,INV,2,h8q,24.343509991159543,80
mango_rmse_random,medium,INV,3,h1q,22.801187117752846,80
mango_rmse_random,medium,INV,3,h2q,23.340924295155958,80
mango_rmse_random,medium,INV,3,h4q,23.36438657566545,80
mango_rmse_random,medium,INV,3,h8q,23.506839582135125,80
