model,model_size,variable,horizon_quarters,optimization_horizon,rmse,n,baseline_rmse,relative_rmse_pct
mango_mdd,medium,HOURS,1,,11.564558033777221,80,11.510164785013496,0.4725670724935806
mango_mdd,medium,HOURS,2,,11.984996332537703,80,11.869842296896424,0.9701395583948728
mango_mdd,medium,HOURS,3,,12.63671852119382,80,12.467041677888918,1.361003257138659
mango_mdd,medium,HOURS,4,,13.205991895399054,80,12.987099046230174,1.6854637697740402
mango_mdd,medium,HOURS,5,,13.766160287717952,80,13.497832713324504,1.9879308040954289
mango_mdd,medium,HOURS,6,,14.326831049623417,80,14.006826338617913,2.2846339582523862
mango_mdd,medium,HOURS,7,,14.819867160574411,80,14.472666143535433,2.399012134982911
mango_mdd,medium,HOURS,8,,15.253637885075811,80,14.870197847739528,2.578580603045384
mango_mdd,medium,INV,1,,25.2227887240202,80,25.46916992666049,-0.9673703671919992
mango_mdd,medium,INV,2,,24.323676959139302,80,24.868854329528364,-2.1922094325903014
mango_mdd,medium,INV,3,,23.510803037916666,80,24.43758787912681,-3.7924563004917093
mango_mdd,medium,INV,4,,22.735934371638088,80,23.977370418624826,-5.177532086764743
mango_mdd,medium,INV,5,,22.1534821577415,80,23.60158083201431,-6.135600342111576
mango_mdd,medium,INV,6,,21.668367971639405,80,23.324200854494816,-7.09920521258208
mango_mdd,medium,INV,7,,21.182734091908216,80,23.05595660803903,-8.124679222711876
mango_mdd,medium,INV,8,,20.871118844863947,80,22.800017271711095,-8.460074410734814
mango_mdd,medium,WAGE,1,,13.894489978034283,80,13.98275134399354,-0.631216015989375
mango_mdd,medium,WAGE,2,,14.001654465449782,80,14.183663904990778,-1.2832328851006758
mango_mdd,medium,WAGE,3,,14.145486256816822,80,14.4187331103194,-1.8950822614714762
mango_mdd,medium,WAGE,4,,14.272860656884296,80,14.64027425551777,-2.5096087151167943
mango_mdd,medium,WAGE,5,,14.447311355882592,80,14.909667085848342,-3.1010466384229334
mango_mdd,medium,WAGE,6,,14.596778522071334,80,15.143839563220768,-3.6124328897280353
mango_mdd,medium,WAGE,7,,14.766710626256248,80,15.407758643361138,-4.160553341618594
mango_mdd,medium,WAGE,8,,14.902938417394902,80,15.642935229285667,-4.730549612616134
mango_rmse,medium,CONS,1,h1q,20.153833176170185,80,20.168791266650285,-0.07416453610104809
mango_rmse,medium,CONS,1,h2q,20.133548666360692,80,20.168791266650285,-0.17473828661148968
mango_rmse,medium,CONS,1,h4q,20.137341147631926,80,20.168791266650285,-0.15593457536725508
mango_rmse,medium,CONS,1,h8q,20.14143638305982,80,20.168791266650285,-0.13562976198627086
mango_rmse,medium,CONS,2,h1q,19.89547960684072,80,19.92055405272378,-0.12587223134806239
mango_rmse,medium,CONS,2,h2q,19.87628371419438,80,19.92055405272378,-0.2222344740624712
mango_rmse,medium,CONS,2,h4q,19.892491093272906,80,19.92055405272378,-0.1408743922312615
mango_rmse,medium,CONS,2,h8q,19.884747182189948,80,19.92055405272378,-0.17974836663208485
mango_rmse,medium,CONS,3,h1q,19.67857397811307,80,19.710155856028692,-0.1602314976416608
mango_rmse,medium,CONS,3,h2q,19.654064332664078,80,19.710155856028692,-0.28458183575173324
mango_rmse,medium,CONS,3,h4q,19.690263820904388,80,19.710155856028692,-0.10092276930534574
mango_rmse,medium,CONS,3,h8q,19.679255274035906,80,19.710155856028692,-0.15677492465557533
mango_rmse,medium,CONS,4,h1q,19.397357804054508,80,19.42768610975415,-0.15610868699599562
mango_rmse,medium,CONS,4,h2q,19.358432670760095,80,19.42768610975415,-0.35646776771466854
mango_rmse,medium,CONS,4,h4q,19.426438982185367,80,19.42768610975415,-0.006419331472291933
mango_rmse,medium,CONS,4,h8q,19.419320531652414,80,19.42768610975415,-0.043060084739246114
mango_rmse,medium,CONS,5,h1q,19.125682382406488,80,19.147218672085778,-0.11247737881996853
mango_rmse,medium,CONS,5,h2q,19.0751059818855,80,19.147218672085778,-0.376622273110659
mango_rmse,medium,CONS,5,h4q,19.17206834820405,80,19.147218672085778,0.12978217120641047
mango_rmse,medium,CONS,5,h8q,19.17337289604217,80,19.147218672085778,0.13659542100766076
mango_rmse,medium,CONS,6,h1q,18.891993108072317,80,18.898639180404423,-0.03516693592942724
mango_rmse,medium,CONS,6,h2q,18.8158601468523,80,18.898639180404423,-0.43801584210334676
mango_rmse,medium,CONS,6,h4q,18.950408528530154,80,18.898639180404423,0.273931618205662
mango_rmse,medium,CONS,6,h8q,18.949872864965005,80,18.898639180404423,0.271097215368318
mango_rmse,medium,CONS,7,h1q,18.68069885898944,80,18.665748500696512,0.08009514481763527
mango_rmse,medium,CONS,7,h2q,18.57700468672892,80,18.665748500696512,-0.4754366746357984
mango_rmse,medium,CONS,7,h4q,18.745668113138866,80,18.665748500696512,0.4281618411357623
mango_rmse,medium,CONS,7,h8q,18.73892659864161,80,18.665748500696512,0.3920448083952559
mango_rmse,medium,CONS,8,h1q,18.47748418378537,80,18.433970986916634,0.23604896036573114
mango_rmse,medium,CONS,8,h2q,18.345412937495077,80,18.433970986916634,-0.480406796150492
mango_rmse,medium,CONS,8,h4q,18.555356552595715,80,18.433970986916634,0.6584884275082834
mango_rmse,medium,CONS,8,h8q,18.5330006906555,80,18.433970986916634,0.5372130823529552
mango_rmse,medium,DEFL,1,h1q,20.33717467316496,80,20.272556094735002,0.31874904243939756
mango_rmse,medium,DEFL,1,h2q,20.353979947923815,80,20.272556094735002,0.40164571654562886
mango_rmse,medium,DEFL,1,h4q,20.355991646408476,80,20.272556094735002,0.4115689767169701
mango_rmse,medium,DEFL,1,h8q,20.387322839959126,80,20.272556094735002,0.566118770064372
mango_rmse,medium,DEFL,2,h1q,20.39878840432728,80,20.269339344473718,0.6386446921313025
mango_rmse,medium,DEFL,2,h2q,20.431012152762175,80,20.269339344473718,0.7976224855722129
mango_rmse,medium,DEFL,2,h4q,20.436701709107012,80,20.269339344473718,0.8256922526630104
mango_rmse,medium,DEFL,2,h8q,20.498428464929304,80,20.269339344473718,1.1302249005863447
mango_rmse,medium,DEFL,3,h1q,20.465527631486797,80,20.272417286068627,0.9525768076551805
mango_rmse,medium,DEFL,3,h2q,20.5105318958099,80,20.272417286068627,1.174574331127784
mango_rmse,medium,DEFL,3,h4q,20.522378909296435,80,20.272417286068627,1.2330134078267203
mango_rmse,medium,DEFL,3,h8q,20.615478070373165,80,20.272417286068627,1.692253959967031
mango_rmse,medium,DEFL,4,h1q,20.540638489710847,80,20.28984209298869,1.23606874599001
mango_rmse,medium,DEFL,4,h2q,20.592048661415348,80,20.28984209298869,1.489447611477905
mango_rmse,medium,DEFL,4,h4q,20.611631705155958,80,20.28984209298869,1.585964103084201
mango_rmse,medium,DEFL,4,h8q,20.743210761254606,80,20.28984209298869,2.2344612944157984
mango_rmse,medium,DEFL,5,h1q,20.630684890799603,80,20.324803690537184,1.504965090535322
mango_rmse,medium,DEFL,5,h2q,20.687200882180004,80,20.324803690537184,1.7830292344301713
mango_rmse,medium,DEFL,5,h4q,20.713067519841285,80,20.324803690537184,1.910295593579922
mango_rmse,medium,DEFL,5,h8q,20.8819291435275,80,20.324803690537184,2.7411111146411846
mango_rmse,medium,DEFL,6,h1q,20.744946411279034,80,20.3827390873314,1.7770296837717834
mango_rmse,medium,DEFL,6,h2q,20.79797534004944,80,20.3827390873314,2.0371955454020543
mango_rmse,medium,DEFL,6,h4q,20.83093817677923,80,20.3827390873314,2.198914912895103
mango_rmse,medium,DEFL,6,h8q,21.036702316535177,80,20.3827390873314,3.208416819750377
mango_rmse,medium,DEFL,7,h1q,20.876672080263926,80,20.461173982774127,2.030665971755085
mango_rmse,medium,DEFL,7,h2q,20.922675835998813,80,20.461173982774127,2.2555003618717837
mango_rmse,medium,DEFL,7,h4q,20.961467021653906,80,20.461173982774127,2.445084721438593
mango_rmse,medium,DEFL,7,h8q,21.20168280568649,80,20.461173982774127,3.6190925483346383
mango_rmse,medium,DEFL,8,h1q,21.02194674836011,80,20.5593748269395,2.249931845274259
mango_rmse,medium,DEFL,8,h2q,21.05642500827716,80,20.5593748269395,2.4176327613151014
mango_rmse,medium,DEFL,8,h4q,21.10650495268775,80,20.5593748269395,2.661219664283424
mango_rmse,medium,DEFL,8,h8q,21.3786297377388,80,20.5593748269395,3.9848240410783795
mango_rmse,medium,FFR,1,h1q,0.4223218401284382,80,0.386216414588759,9.348495862902167
mango_rmse,medium,FFR,1,h2q,0.4104682685931851,80,0.386216414588759,6.279343157967359
mango_rmse,medium,FFR,1,h4q,0.4273320903082029,80,0.386216414588759,10.645760813460932
mango_rmse,medium,FFR,1,h8q,0.4375506011944678,80,0.386216414588759,13.291560033865771
mango_rmse,medium,FFR,2,h1q,0.8075101763549919,80,0.7369271893055616,9.57801368625627
mango_rmse,medium,FFR,2,h2q,0.8158541006025836,80,0.7369271893055616,10.710272662269151
mango_rmse,medium,FFR,2,h4q,0.8261540717958271,80,0.7369271893055616,12.107964502483336
mango_rmse,medium,FFR,2,h8q,0.8396522599152142,80,0.7369271893055616,13.939649954625088
mango_rmse,medium,FFR,3,h1q,1.1223069692699523,80,1.0527304834264868,6.609145164772284
mango_rmse,medium,FFR,3,h2q,1.1803621333699985,80,1.0527304834264868,12.123867595064693
mango_rmse,medium,FFR,3,h4q,1.171015647200219,80,1.0527304834264868,11.236034829041033
mango_rmse,medium,FFR,3,h8q,1.1643120322084077,80,1.0527304834264868,10.599251236531027
mango_rmse,medium,FFR,4,h1q,1.4081700983752377,80,1.32600560371342,6.196391209186418
mango_rmse,medium,FFR,4,h2q,1.5052035348189,80,1.32600560371342,13.514115672184492
mango_rmse,medium,FFR,4,h4q,1.513300031260025,80,1.32600560371342,14.124708600182029
mango_rmse,medium,FFR,4,h8q,1.4801064381187161,80,1.32600560371342,11.621431611883352
mango_rmse,medium,FFR,5,h1q,1.6909400325507284,80,1.568998462135831,7.771936898453166
mango_rmse,medium,FFR,5,h2q,1.8055502110709978,80,1.568998462135831,15.0766080811294
mango_rmse,medium,FFR,5,h4q,1.8297907869283865,80,1.568998462135831,16.62157937602734
mango_rmse,medium,FFR,5,h8q,1.794233037015944,80,1.568998462135831,14.355308836536897
mango_rmse,medium,FFR,6,h1q,1.9454294238057903,80,1.8043446318621341,7.8191709860910965
mango_rmse,medium,FFR,6,h2q,2.0799248368389684,80,1.8043446318621341,15.273146831845969
mango_rmse,medium,FFR,6,h4q,2.103644652969015,80,1.8043446318621341,16.58774137831944
mango_rmse,medium,FFR,6,h8q,2.074311828112232,80,1.8043446318621341,14.96206386977659
mango_rmse,medium,FFR,7,h1q,2.161592983638951,80,2.0121591741907157,7.4265401746030895
mango_rmse,medium,FFR,7,h2q,2.3081590360392057,80,2.0121591741907157,14.710558967957406
mango_rmse,medium,FFR,7,h4q,2.333634477570753,80,2.0121591741907157,15.976633832128806
mango_rmse,medium,FFR,7,h8q,2.321997650157475,80,2.0121591741907157,15.398308441049426
mango_rmse,medium,FFR,8,h1q,2.3441705721037134,80,2.1910608831485474,6.987924896689673
mango_rmse,medium,FFR,8,h2q,2.4986450633898136,80,2.1910608831485474,14.038139360110739
mango_rmse,medium,FFR,8,h4q,2.5290200890935974,80,2.1910608831485474,15.424455273894706
mango_rmse,medium,FFR,8,h8q,2.536569023287953,80,2.1910608831485474,15.768988566073594
mango_rmse,medium,GDP,1,h1q,22.954916764338012,80,22.963201672886147,-0.036079065394076404
mango_rmse,medium,GDP,1,h2q,22.93787797046146,80,22.963201672886147,-0.11027949318838563
mango_rmse,medium,GDP,1,h4q,22.956743208595917,80,22.963201672886147,-0.028125277921743453
mango_rmse,medium,GDP,1,h8q,22.950864786831527,80,22.963201672886147,-0.05372459045720163
mango_rmse,medium,GDP,2,h1q,22.61730543230427,80,22.64913650631384,-0.14053990093925633
mango_rmse,medium,GDP,2,h2q,22.617682044805445,80,22.64913650631384,-0.13887708919776062
mango_rmse,medium,GDP,2,h4q,22.64722792959284,80,22.64913650631384,-0.008426708543471577
mango_rmse,medium,GDP,2,h8q,22.644069993303134,80,22.64913650631384,-0.02236956366656478
mango_rmse,medium,GDP,3,h1q,22.26332254391115,80,22.32739974618814,-0.2869890941417258
mango_rmse,medium,GDP,3,h2q,22.282395350474072,80,22.32739974618814,-0.20156577221559288
mango_rmse,medium,GDP,3,h4q,22.341940665371048,80,22.32739974618814,0.06512589620021503
mango_rmse,medium,GDP,3,h8q,22.344670140062945,80,22.32739974618814,0.07735067258673928
mango_rmse,medium,GDP,4,h1q,21.89603942903165,80,21.972587716027586,-0.34838084610352943
mango_rmse,medium,GDP,4,h2q,21.921692057915546,80,21.972587716027586,-0.23163251761609766
mango_rmse,medium,GDP,4,h4q,22.01287157569681,80,21.972587716027586,0.18333689317730634
mango_rmse,medium,GDP,4,h8q,22.029123668804043,80,21.972587716027586,0.25730220539849175
mango_rmse,medium,GDP,5,h1q,21.552654148576263,80,21.629288893485306,-0.354310052847486
mango_rmse,medium,GDP,5,h2q,21.57897526440482,80,21.629288893485306,-0.2326180455042098
mango_rmse,medium,GDP,5,h4q,21.704051280319362,80,21.629288893485306,0.3456534664742232
mango_rmse,medium,GDP,5,h8q,21.743463640783276,80,21.629288893485306,0.5278710172129546
mango_rmse,medium,GDP,6,h1q,21.259850007118686,80,21.32621556635523,-0.31119238680698874
mango_rmse,medium,GDP,6,h2q,21.273783680897843,80,21.32621556635523,-0.24585649195118145
mango_rmse,medium,GDP,6,h4q,21.4440188798124,80,21.32621556635523,0.5523873332829821
mango_rmse,medium,GDP,6,h8q,21.486707581365998,80,21.32621556635523,0.7525574076253997
mango_rmse,medium,GDP,7,h1q,20.988926149370645,80,21.030535994742383,-0.19785442169491355
mango_rmse,medium,GDP,7,h2q,20.980095491056744,80,21.030535994742383,-0.2398441185628797
mango_rmse,medium,GDP,7,h4q,21.19442143501728,80,21.030535994742383,0.7792737204409216
mango_rmse,medium,GDP,7,h8q,21.236694151594094,80,21.030535994742383,0.9802800884544738
mango_rmse,medium,GDP,8,h1q,20.743683534990303,80,20.745808033181294,-0.010240614333232775
mango_rmse,medium,GDP,8,h2q,20.709273720913764,80,20.745808033181294,-0.17610455186463114
mango_rmse,medium,GDP,8,h4q,20.97055747731412,80,20.745808033181294,1.0833487120547756
mango_rmse,medium,GDP,8,h8q,21.001548581857563,80,20.745808033181294,1.23273361185658
mango_rmse,medium,HOURS,1,h1q,11.55546886039404,80,11.510164785013496,0.39360058024131184
mango_rmse,medium,HOURS,1,h2q,11.60882145518173,80,11.510164785013496,0.8571264791681104
mango_rmse,medium,HOURS,1,h4q,11.585293395392645,80,11.510164785013496,0.6527153327723728
mango_rmse,medium,HOURS,1,h8q,11.582217671512954,80,11.510164785013496,0.6259935269847102
mango_rmse,medium,HOURS,2,h1q,11.986625073121804,80,11.869842296896424,0.9838612283493823
mango_rmse,medium,HOURS,2,h2q,12.062857125193366,80,11.869842296896424,1.626094294002617
mango_rmse,medium,HOURS,2,h4q,12.02283483853302,80,11.869842296896424,1.28891806487268
mango_rmse,medium,HOURS,2,h8q,11.988250734156397,80,11.869842296896424,0.9975569539869344
mango_rmse,medium,HOURS,3,h1q,12.653758482714128,80,12.467041677888918,1.4976833289677989
mango_rmse,medium,HOURS,3,h2q,12.735018087055339,80,12.467041677888918,2.149478730320552
mango_rmse,medium,HOURS,3,h4q,12.677072565537197,80,12.467041677888918,1.684689063170304
mango_rmse,medium,HOURS,3,h8q,12.599603199366525,80,12.467041677888918,1.063295727267143
mango_rmse,medium,HOURS,4,h1q,13.249217631366541,80,12.987099046230174,2.0182997311663176
mango_rmse,medium,HOURS,4,h2q,13.331639941149854,80,12.987099046230174,2.6529473109677366
mango_rmse,medium,HOURS,4,h4q,13.249969290376166,80,12.987099046230174,2.02408746718765
mango_rmse,medium,HOURS,4,h8q,13.137102001465848,80,12.987099046230174,1.1550151015381405
mango_rmse,medium,HOURS,5,h1q,13.842557084185461,80,13.497832713324504,2.553923864537598
mango_rmse,medium,HOURS,5,h2q,13.920141948155312,80,13.497832713324504,3.1287188380540623
mango_rmse,medium,HOURS,5,h4q,13.808391402309022,80,13.497832713324504,2.30080410374287
mango_rmse,medium,HOURS,5,h8q,13.664704032823114,80,13.497832713324504,1.2362823205971494
mango_rmse,medium,HOURS,6,h1q,14.413868157139948,80,14.006826338617913,2.9060245960199382
mango_rmse,medium,HOURS,6,h2q,14.48869004101071,80,14.006826338617913,3.4402061590801707
mango_rmse,medium,HOURS,6,h4q,14.34976720056447,80,14.006826338617913,2.448383764143934
mango_rmse,medium,HOURS,6,h8q,14.180358377835352,80,14.006826338617913,1.2389104785214506
mango_rmse,medium,HOURS,7,h1q,14.928169569538694,80,14.472666143535433,3.1473359606704046
mango_rmse,medium,HOURS,7,h2q,15.006695345772561,80,14.472666143535433,3.689915851998464
mango_rmse,medium,HOURS,7,h4q,14.837344650805573,80,14.472666143535433,2.5197741981565205
mango_rmse,medium,HOURS,7,h8q,14.657869392392444,80,14.472666143535433,1.2796760943714336
mango_rmse,medium,HOURS,8,h1q,15.37483948741476,80,14.870197847739528,3.393644421159773
mango_rmse,medium,HOURS,8,h2q,15.4606685895471,80,14.870197847739528,3.97083312443843
mango_rmse,medium,HOURS,8,h4q,15.268994049139655,80,14.870197847739528,2.681848657855955
mango_rmse,medium,HOURS,8,h8q,15.083554449365272,80,14.870197847739528,1.434793294684893
mango_rmse,medium,INV,1,h1q,25.13530305052919,80,25.46916992666049,-1.3108667345370355
mango_rmse,medium,INV,1,h2q,25.111478494503057,80,25.46916992666049,-1.4044094612718878
mango_rmse,medium,INV,1,h4q,25.266886233952675,80,25.46916992666049,-0.7942296246414786
mango_rmse,medium,INV,1,h8q,25.27935864056724,80,25.46916992666049,-0.7452590195904386
mango_rmse,medium,INV,2,h1q,24.054278426946503,80,24.868854329528364,-3.275486243910576
mango_rmse,medium,INV,2,h2q,24.14044436167015,80,24.868854329528364,-2.929004924015855
mango_rmse,medium,INV,2,h4q,24.29665256948998,80,24.868854329528364,-2.300877042650792
mango_rmse,medium,INV,2,h8q,24.56921749248235,80,24.868854329528364,-1.20486787640329
mango_rmse,medium,INV,3,h1q,23.1009295308748,80,24.43758787912681,-5.469682011430046
mango_rmse,medium,INV,3,h2q,23.28803197567274,80,24.43758787912681,-4.704048161954451
mango_rmse,medium,INV,3,h4q,23.562114646025318,80,24.43758787912681,-3.5824862806908637
mango_rmse,medium,INV,3,h8q,24.071933381428227,80,24.43758787912681,-1.4962790088251845
mango_rmse,medium,INV,4,h1q,22.23192071645727,80,23.977370418624826,-7.279570994206052
mango_rmse,medium,INV,4,h2q,22.45488104914299,80,23.977370418624826,-6.349692826612947
mango_rmse,medium,INV,4,h4q,22.855758925998234,80,23.977370418624826,-4.677791905635161
mango_rmse,medium,INV,4,h8q,23.62853617316599,80,23.977370418624826,-1.4548477976044976
mango_rmse,medium,INV,5,h1q,21.603684863888674,80,23.60158083201431,-8.465093852593105
mango_rmse,medium,INV,5,h2q,21.71991268575791,80,23.60158083201431,-7.972636068953543
mango_rmse,medium,INV,5,h4q,22.22545707337465,80,23.60158083201431,-5.830642313471737
mango_rmse,medium,INV,5,h8q,23.424821087117557,80,23.60158083201431,-0.7489318031484886
mango_rmse,medium,INV,6,h1q,21.12123261213558,80,23.324200854494816,-9.444989159981024
mango_rmse,medium,INV,6,h2q,21.076054560721825,80,23.324200854494816,-9.638685191393167
mango_rmse,medium,INV,6,h4q,21.744637728684115,80,23.324200854494816,-6.7722068407171285
mango_rmse,medium,INV,6,h8q,23.259486142295593,80,23.324200854494816,-0.2774573611457794
mango_rmse,medium,INV,7,h1q,20.65568976379563,80,23.05595660803903,-10.410614857795528
mango_rmse,medium,INV,7,h2q,20.532896053278574,80,23.05595660803903,-10.943204819706887
mango_rmse,medium,INV,7,h4q,21.312616620455287,80,23.05595660803903,-7.561343115019062
mango_rmse,medium,INV,7,h8q,23.103774966306762,80,23.05595660803903,0.20740131967051031
mango_rmse,medium,INV,8,h1q,20.395451358577596,80,22.800017271711095,-10.546333735093006
mango_rmse,medium,INV,8,h2q,20.073903267684564,80,22.800017271711095,-11.95663131101629
mango_rmse,medium,INV,8,h4q,21.051808509235336,80,22.800017271711095,-7.66757648313202
mango_rmse,medium,INV,8,h8q,23.030976795944575,80,22.800017271711095,1.0129796020814463
mango_rmse,medium,WAGE,1,h1q,13.875610733668738,80,13.98275134399354,-0.7662341100760913
mango_rmse,medium,WAGE,1,h2q,13.854396912654362,80,13.98275134399354,-0.917948322054041
mango_rmse,medium,WAGE,1,h4q,13.871518753775613,80,13.98275134399354,-0.7954985930984785
mango_rmse,medium,WAGE,1,h8q,13.89795237377621,80,13.98275134399354,-0.6064541100042958
mango_rmse,medium,WAGE,2,h1q,13.956336087370167,80,14.183663904990778,-1.6027439675909307
mango_rmse,medium,WAGE,2,h2q,13.913001120700507,80,14.183663904990778,-1.9082712767540548
mango_rmse,medium,WAGE,2,h4q,13.9441559323477,80,14.183663904990778,-1.6886184997573401
mango_rmse,medium,WAGE,2,h8q,14.002362972168429,80,14.183663904990778,-1.278237654507277
mango_rmse,medium,WAGE,3,h1q,14.071735817686243,80,14.4187331103194,-2.406572685535132
mango_rmse,medium,WAGE,3,h2q,14.01478772670837,80,14.4187331103194,-2.8015317332001115
mango_rmse,medium,WAGE,3,h4q,14.04746749671805,80,14.4187331103194,-2.5748837346579085
mango_rmse,medium,WAGE,3,h8q,14.138772335161404,80,14.4187331103194,-1.9416461419736615
mango_rmse,medium,WAGE,4,h1q,14.176612018210353,80,14.64027425551777,-3.167032455916377
mango_rmse,medium,WAGE,4,h2q,14.10929133416353,80,14.64027425551777,-3.626864579767819
mango_rmse,medium,WAGE,4,h4q,14.145003798068169,80,14.64027425551777,-3.3829315544614134
mango_rmse,medium,WAGE,4,h8q,14.264262998564478,80,14.64027425551777,-2.568334789299304
mango_rmse,medium,WAGE,5,h1q,14.328932158185129,80,14.909667085848342,-3.89502276824426
mango_rmse,medium,WAGE,5,h2q,14.246653391097183,80,14.909667085848342,-4.446871220756264
mango_rmse,medium,WAGE,5,h4q,14.280517987989947,80,14.909667085848342,-4.2197394095778185
mango_rmse,medium,WAGE,5,h8q,14.43771343244761,80,14.909667085848342,-3.165420466354284
mango_rmse,medium,WAGE,6,h1q,14.448304478027175,80,15.143839563220768,-4.592858252954621
mango_rmse,medium,WAGE,6,h2q,14.351683881422796,80,15.143839563220768,-5.230877403917092
mango_rmse,medium,WAGE,6,h4q,14.395002248095334,80,15.143839563220768,-4.944831276105859
mango_rmse,medium,WAGE,6,h8q,14.577393704806934,80,15.143839563220768,-3.740437529393393
mango_rmse,medium,WAGE,7,h1q,14.594255178807455,80,15.407758643361138,-5.279830008916995
mango_rmse,medium,WAGE,7,h2q,14.484542014723123,80,15.407758643361138,-5.991894408573231
mango_rmse,medium,WAGE,7,h4q,14.53144348224242,80,15.407758643361138,-5.687492784658223
mango_rmse,medium,WAGE,7,h8q,14.749682060609928,80,15.407758643361138,-4.271072762648452
mango_rmse,medium,WAGE,8,h1q,14.711764685892668,80,15.642935229285667,-5.952658690612769
mango_rmse,medium,WAGE,8,h2q,14.590954130240785,80,15.642935229285667,-6.7249597573953555
mango_rmse,medium,WAGE,8,h4q,14.638193930626347,80,15.642935229285667,-6.422971673361597
mango_rmse,medium,WAGE,8,h8q,14.886322568983102,80,15.642935229285667,-4.836769117896013
mango_rmse_random,medium,CONS,1,h1q,20.10060227006887,80,20.168791266650285,-0.3380916371233825
mango_rmse_random,medium,CONS,1,h2q,20.10431807796518,80,20.168791266650285,-0.3196680843820056
mango_rmse_random,medium,CONS,1,h4q,20.161879526290818,80,20.168791266650285,-0.03426948233083015
mango_rmse_random,medium,CONS,1,h8q,20.203020261568454,80,20.168791266650285,0.16971267373255267
mango_rmse_random,medium,CONS,2,h1q,19.826528654919162,80,19.92055405272378,-0.47200192100962995
mango_rmse_random,medium,CONS,2,h2q,19.814739645091183,80,19.92055405272378,-0.531182051224767
mango_rmse_random,medium,CONS,2,h4q,19.91341305287035,80,19.92055405272378,-0.035847395782917846
mango_rmse_random,medium,CONS,2,h8q,20.010280308455624,80,19.92055405272378,0.4504204827554733
mango_rmse_random,medium,CONS,3,h1q,19.602383450042716,80,19.710155856028692,-0.546786168375285
mango_rmse_random,medium,CONS,3,h2q,19.584710205136737,80,19.710155856028692,-0.6364518464910305
mango_rmse_random,medium,CONS,3,h4q,19.722967003570286,80,19.710155856028692,0.06499769781209351
mango_rmse_random,medium,CONS,3,h8q,19.858259806547718,80,19.710155856028692,0.751409332330195
mango_rmse_random,medium,CONS,4,h1q,19.311569495612844,80,19.42768610975415,-0.5976862786711671
mango_rmse_random,medium,CONS,4,h2q,19.282985375723662,80,19.42768610975415,-0.7448171296006058
mango_rmse_random,medium,CONS,4,h4q,19.460990638938277,80,19.42768610975415,0.17142818241955937
